Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,raw_nu,smoothed_mu,smoothed_sigma,smoothed_nu
fed-decision-in-june,June,2025,25 bps decrease,2025-06-16,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.480473124465313,0.10906832132699383,3.0,4.480290258479407,0.10929012206951311,3.0000001811600048
fed-decision-in-june,June,2025,25 bps decrease,2025-06-16,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.480473124465313,0.10906832132699383,3.0,4.480290258479407,0.10929012206951311,3.0000001811600048
fed-decision-in-june,June,2025,No change,2025-06-16,0.9755,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.480473124465313,0.10906832132699383,3.0,4.480290258479407,0.10929012206951311,3.0000001811600048
fed-decision-in-june,June,2025,25 bps decrease,2025-06-17,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,25+ bps increase,2025-06-17,0.0005,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,25+ bps increase,2025-06-17,0.0005,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,50+ bps decrease,2025-06-17,0.0035,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,No change,2025-06-17,0.9775,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,25 bps decrease,2025-06-17,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,No change,2025-06-17,0.9775,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,50+ bps decrease,2025-06-17,0.0035,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.480695343906492,0.10880301330552891,3.0,4.480425286955102,0.10912775248151838,3.0000001207733367
fed-decision-in-june,June,2025,No change,2025-06-18,0.9835,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,50+ bps decrease,2025-06-18,0.003,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,25+ bps increase,2025-06-18,0.0005,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,50+ bps decrease,2025-06-18,0.003,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,No change,2025-06-18,0.9835,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,25 bps decrease,2025-06-18,0.015,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,25+ bps increase,2025-06-18,0.0005,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-june,June,2025,25 bps decrease,2025-06-18,0.015,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.481706991098696,0.10799995474075905,3.0,4.480852521669633,0.10875181990126527,3.000000080515558
fed-decision-in-march,March,2025,No Change,2025-01-30,0.785,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,25+ bps increase,2025-01-30,0.013,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,25+ bps increase,2025-01-30,0.013,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,50+ bps decrease,2025-01-30,0.0215,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,50+ bps decrease,2025-01-30,0.0215,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,25 bps decrease,2025-01-30,0.185,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,25 bps decrease,2025-01-30,0.185,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,No Change,2025-01-30,0.785,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.278945361768585,0.2846487019446093,50.0,4.416144904337422,0.14821623398153647,20.00014955554701
fed-decision-in-march,March,2025,25+ bps increase,2025-01-31,0.0105,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,No Change,2025-01-31,0.825,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,50+ bps decrease,2025-01-31,0.014,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,25 bps decrease,2025-01-31,0.145,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,25+ bps increase,2025-01-31,0.0105,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,25 bps decrease,2025-01-31,0.145,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,No Change,2025-01-31,0.825,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,50+ bps decrease,2025-01-31,0.014,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.283942395067726,0.28744764654203686,50.0,4.372077401247523,0.1946267048350366,30.000099703698005
fed-decision-in-march,March,2025,25 bps decrease,2025-02-01,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,25+ bps increase,2025-02-01,0.008,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,25 bps decrease,2025-02-01,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-01,0.0105,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,No Change,2025-02-01,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,No Change,2025-02-01,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-01,0.0105,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,25+ bps increase,2025-02-01,0.008,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486576428524265,0.08,3.0,4.410243743673104,0.15641780322335777,21.000066469132005
fed-decision-in-march,March,2025,25 bps decrease,2025-02-02,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,No Change,2025-02-02,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-02,0.01,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,25+ bps increase,2025-02-02,0.009,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-02,0.01,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,No Change,2025-02-02,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,25+ bps increase,2025-02-02,0.009,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,25 bps decrease,2025-02-02,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.487579196254689,0.08,3.0,4.436022227866966,0.1309452021489052,15.000044312754671
fed-decision-in-march,March,2025,25+ bps increase,2025-02-03,0.012,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-03,0.012,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-03,0.012,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,25 bps decrease,2025-02-03,0.115,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,No Change,2025-02-03,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,25+ bps increase,2025-02-03,0.012,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,No Change,2025-02-03,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,25 bps decrease,2025-02-03,0.115,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.488538180777726,0.08,3.0,4.453527545503886,0.11396346809927013,11.000029541836449
fed-decision-in-march,March,2025,No Change,2025-02-04,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-04,0.012,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,25+ bps increase,2025-02-04,0.0105,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-04,0.012,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,25+ bps increase,2025-02-04,0.0105,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,25 bps decrease,2025-02-04,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,No Change,2025-02-04,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,25 bps decrease,2025-02-04,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486766873830773,0.08,3.0,4.464607321612848,0.1026423120661801,8.333353027890967
fed-decision-in-march,March,2025,25 bps decrease,2025-02-05,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,No Change,2025-02-05,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-05,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-05,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,No Change,2025-02-05,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,25+ bps increase,2025-02-05,0.0085,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,25+ bps increase,2025-02-05,0.0085,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,25 bps decrease,2025-02-05,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.48660926154753,0.08,3.0,4.471941301591076,0.09509487471078673,6.555568685260645
fed-decision-in-march,March,2025,25 bps decrease,2025-02-06,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,25+ bps increase,2025-02-06,0.008,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,25+ bps increase,2025-02-06,0.008,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-06,0.0085,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,No Change,2025-02-06,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,No Change,2025-02-06,0.845,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,25 bps decrease,2025-02-06,0.135,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-06,0.0085,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.486567881622759,0.08,3.0,4.476816828268303,0.09006324980719116,5.370379123507097
fed-decision-in-march,March,2025,No Change,2025-02-07,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,25 bps decrease,2025-02-07,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,25 bps decrease,2025-02-07,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,25+ bps increase,2025-02-07,0.0085,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-07,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,25+ bps increase,2025-02-07,0.0085,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-07,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,No Change,2025-02-07,0.865,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.48754074365447,0.08,3.0,4.480391466730358,0.08670883320479411,4.580252749004732
fed-decision-in-march,March,2025,25+ bps increase,2025-02-08,0.006,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,No Change,2025-02-08,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-08,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,25 bps decrease,2025-02-08,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,No Change,2025-02-08,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,25 bps decrease,2025-02-08,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-08,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,25+ bps increase,2025-02-08,0.006,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492280098671228,0.08,3.0,4.4843543440439815,0.08447255546986274,4.053501832669822
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-09,0.006,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,25+ bps increase,2025-02-09,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,25 bps decrease,2025-02-09,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-09,0.006,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,No Change,2025-02-09,0.915,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,25+ bps increase,2025-02-09,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,25 bps decrease,2025-02-09,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,No Change,2025-02-09,0.915,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.49219282297889,0.08,3.0,4.4869671703556175,0.08298170364657517,3.702334555113215
fed-decision-in-march,March,2025,No Change,2025-02-10,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,25+ bps increase,2025-02-10,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-10,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,25 bps decrease,2025-02-10,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,No Change,2025-02-10,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,25+ bps increase,2025-02-10,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-10,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,25 bps decrease,2025-02-10,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492316892348176,0.08,3.0,4.488750411019804,0.08198780243105011,3.4682230367421436
fed-decision-in-march,March,2025,No Change,2025-02-11,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,25 bps decrease,2025-02-11,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,25+ bps increase,2025-02-11,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-11,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-11,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,25 bps decrease,2025-02-11,0.065,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,25+ bps increase,2025-02-11,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,No Change,2025-02-11,0.925,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492316603345946,0.08,3.0,4.489939141795185,0.08132520162070009,3.3121486911614295
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-12,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,25+ bps increase,2025-02-12,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,25 bps decrease,2025-02-12,0.045,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
